"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","STANDARD COMPONENT ID","PLAN ID","BENEFIT NAME","IS EHB","IS STATE MANDATE","IS COVERED","QUANTITY LIMIT ON SVC","LIMIT QUANTITY","LIMIT UNIT","MINIMUM STAY",EXCLUSIONS,EXPLANATION,"EHB VAR REASON","IS SUBJECTED TO DED TIER 1","IS SUBJECTED TO DED TIER 2","IS EXCLUDED FROM INN MOOP","IS EXCLUDED FROM OON MOOP"
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Outpatient Rehabilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"60-visit benefit level per calendar year, but no benefit limit for speech therapy or when any of these covered services are furnished to treat autism spectrum disorders or as part of covered home health care.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Reconstructive Surgery",Yes,,Yes,,,,,,"This means non-dental surgery that is meant to improve or give you back bodily function or to correct a functional physical impairment that was caused by: a birth defect; a prior surgical procedure or disease; or an accidental injury. It also includes surgery that is done to correct a deformity or disfigurement that was caused by an accidental injury.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Hospice Services",Yes,,Yes,,,,,,"Hospice services means pain control and symptom relief and supportive and other care for a member who is terminally ill (the patient is expected to live six months or less).",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Basic Dental Care - Child",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,Dialysis,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,"1 pair eyeglasses per calendar year with no cost-sharing for a 'Collection Frame'; or $150 allowance + 20% off expense beyond allowance.  Contact lenses once per year in lieu of eyeglasses; $150 allowance toward lenses + 15% off expense beyond allowance.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Infertility Treatment",Yes,,Yes,,,,,,"Only covers services to diagnose and treat infertility if unable to conceive during one year, or has been diagnosed with cancer and is expected to become infertile after treatment, or is age 35 or older and has not been able to conceive for 6 months.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Hearing Aids",Yes,,Yes,Yes,2000,"Dollars per 3 Years",,,"$2,000 for one hearing aid for each hearing impaired ear every 36 months for members 21 years or younger.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Infusion Therapy",Yes,,Yes,,,,,,"Home infusion therapy that is furnished for you by a home infusion therapy provider. This includes: the infusion solution; the preparation of the solution; the equipment for its administration; and necessary part-time nursing.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Preventive Care/Screening/Immunization",Yes,,Yes,Yes,1,"Exam(s) per Year",,,"GYN exam limited to one exam per calendar year.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Abortion for Which Public Funding is Prohibited",No,,Yes,,,,,,,"Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Year",,,"Covers a periodic routine vision exam when it is furnished for you by an ophthalmologist or by an optometrist","Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Dental Check-Up for Children",Yes,,Yes,Yes,2,"Exam(s) per Year",,,"Comprehensive - once per member per provider.  Periodic - 2 per calendar year. Limited Oral evaluation - 2 per calendar year.  Oral evaluation for members under 3 years.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Orthodontia - Child",No,,Yes,,,,,,"Medically necessary orthodontia covered.","Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Routine Foot Care",No,,Yes,,,,,,"Not covered for all diagnoses, except for the treatment of Diabetes","Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Routine Eye Exam for Children",Yes,,Yes,Yes,1,"Exam(s) per Year",,,"1 exam(s) per calendar year with no cost-sharing.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Rehabilitative Occupational and Rehabilitative Physical Therapy",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"60 visits combined outpatient physical and occupational therapy.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Nutritional Counseling",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,Chemotherapy,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040019,59763MA0040019-03,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Cosmetic Surgery",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Diabetes Education",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Durable Medical Equipment",Yes,,Yes,,,,,,"One breast pump per birth (rented or purchased).",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Laboratory Outpatient and Professional Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Habilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"60-visit benefit level per calendar year, but no benefit limit for speech therapy or when any of these covered services are furnished to treat autism spectrum disorders or as part of covered home health care.","Substantially Equal",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Generic Drugs",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Prosthetic Devices",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Other Practitioner Office Visit (Nurse, Physician Assistant)",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Emergency Transportation/Ambulance",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Nutritional Counseling",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Prenatal and Postnatal Care",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Outpatient Facility Fee (e.g., Ambulatory Surgery Center)",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Substance Abuse Disorder Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Home Health Care Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Outpatient Rehabilitation Services",Yes,,Yes,Yes,60,"Visit(s) per Year",,,"60-visit benefit level per calendar year, but no benefit limit for speech therapy or when any of these covered services are furnished to treat autism spectrum disorders or as part of covered home health care.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Non-Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Weight Loss Programs",Yes,,Yes,Yes,3,"Months per Year",,,"Your health plan will reimburse you for your costs for up to three months for participation in qualified weight loss program(s) each calendar year. A qualified weight loss program is a hospital-based weight loss program or a non-hospital-based weight loss program designated by Blue Cross Blue Shield HMO Blue.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Routine Dental Services (Adult)",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Orthodontia - Adult",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,Radiation,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Hearing Aids",Yes,,Yes,Yes,2000,"Dollars per 3 Years",,,"$2,000 for one hearing aid for each hearing impaired ear every 36 months for members 21 years or younger.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Major Dental Care - Child",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Hospice Services",Yes,,Yes,,,,,,"Hospice services means pain control and symptom relief and supportive and other care for a member who is terminally ill (the patient is expected to live six months or less).",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Private-Duty Nursing",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,Chemotherapy,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Treatment for Temporomandibular Joint Disorders",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Eye Glasses for Children",Yes,,Yes,Yes,1,"Item(s) per Year",,,"1 pair eyeglasses per calendar year with no cost-sharing for a 'Collection Frame'; or $150 allowance + 20% off expense beyond allowance.  Contact lenses once per year in lieu of eyeglasses; $150 allowance toward lenses + 15% off expense beyond allowance.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Chiropractic Care",Yes,,Yes,,,,,,"This health plan covers outpatient chiropractic services when they are furnished for you by a chiropractor who is licensed to furnish the specific covered service.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Infusion Therapy",Yes,,Yes,,,,,,"Home infusion therapy that is furnished for you by a home infusion therapy provider. This includes: the infusion solution; the preparation of the solution; the equipment for its administration; and necessary part-time nursing.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Accidental Dental",No,,Yes,,,,,,,"Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Mental/Behavioral Health Outpatient Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Mental/Behavioral Health Inpatient Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,Dialysis,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Skilled Nursing Facility",Yes,,Yes,Yes,100,"Days per Year",,,"Benefit limit per member.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Abortion for Which Public Funding is Prohibited",No,,Yes,,,,,,,"Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Orthodontia - Child",No,,Yes,,,,,,"Medically necessary orthodontia covered.","Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Rehabilitative Speech Therapy",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Imaging (CT/PET Scans, MRIs)",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Bariatric Surgery",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Preferred Brand Drugs",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Major Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Reconstructive Surgery",Yes,,Yes,,,,,,"This means non-dental surgery that is meant to improve or give you back bodily function or to correct a functional physical impairment that was caused by: a birth defect; a prior surgical procedure or disease; or an accidental injury. It also includes surgery that is done to correct a deformity or disfigurement that was caused by an accidental injury.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Basic Dental Care - Child",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Emergency Room Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Inpatient Physician and Surgical Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Allergy Testing",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Preventive Care/Screening/Immunization",Yes,,Yes,Yes,1,"Exam(s) per Year",,,"GYN exam limited to one exam per calendar year.",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Substance Abuse Disorder Inpatient Services",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Inpatient Hospital Services (e.g., Hospital Stay)",Yes,,Yes,,,,,,"In a Rehabilitation Hospital (60-day benefit limit per member per calendar year).",,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Long-Term/Custodial Nursing Home Care",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,Transplant,Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Primary Care Visit to Treat an Injury or Illness",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Urgent Care Centers or Facilities",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Delivery and All Inpatient Services for Maternity Care",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Specialist Visit",Yes,,Yes,,,,,,,,,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Routine Foot Care",No,,Yes,,,,,,"Not covered for all diagnoses, except for the treatment of Diabetes","Not EHB",,,No,No
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Basic Dental Care - Adult",No,,No,,,,,,,,,,,
2026,MA,59763,SERFF,1,1/13/2026,59763MA0040021,59763MA0040021-01,"Routine Eye Exam (Adult)",No,,Yes,Yes,1,"Exam(s) per Year",,,"Covers a periodic routine vision exam when it is furnished for you by an ophthalmologist or by an optometrist","Not EHB",,,No,No
